678	LZH	ZGZH	柳州白莲机场	LIUZHOU	白莲机场	中国	CN	柳州	LZH	109.391670	24.209723	328.000000	None	None	GMT +8
679	LZN	RCFG	南竿机场	MATSU/NAGAN	南竿机场	中国	CN	连江	LZN	119.958336	26.159721	232.000000	None	None	GMT +8
680	LZO	ZULZ	泸州蓝田机场	LUZHOU	蓝田机场	中国	CN	泸州	LZO	105.392220	28.852501	823.000000	None	None	GMT +8
681	LZY	ZUNZ	林芝米林机场	LINZHI	米林机场	中国	CN	林芝	LZY	94.334999	29.303612	9675.000000	None	None	GMT +8
682	MAA	VOMM	金奈机场	CHENNAI INTL	晨奈机场	印度	IN	金奈	MAA	80.175499	12.994917	52.000000	None	None	GMT +5:30
683	MAD	LEMD	马德里机场	MADRID BARAJAS	马德里机场	西班牙	ES	马德里	MAD	-3.560833	40.472221	1998.000000	None	None	GMT +1
684	MAF	KMAF	米德兰机场	MIDLAND INTL	米德兰机场	美国	US	米德兰	MAF	-102.201920	31.942528	2872.000000	None	None	GMT -6
685	MAN	EGCC	曼彻斯特机场	MANCHESTER INTL	曼彻斯特机场	英国	GB	曼彻斯特	MAN	-2.275000	53.353889	257.000000	None	None	GMT 0
686	MAO	SBEG	马瑙斯爱德华多?戈梅斯机场	MANAUS EDUARDO GOMES	马瑙斯机场	巴西	BR	马瑙斯	MAO	-60.050556	-3.041111	264.000000	None	None	GMT -4
687	MBA	HKMO	蒙巴萨机场	MOMBASA-MOI	蒙巴萨机场	肯尼亚	KE	蒙巴萨	MBA	39.597801	-4.028836	196.000000	None	None	GMT +3
688	MBD	FAMM	姆马巴托机场	MAFIKENG INTL	姆马巴托机场	南非	ZA	姆马巴托	MBD	25.544470	-25.807447	4181.000000	None	None	None
689	MBJ	MKJS	SANGSTER机场	MONTEGO BAY	蒙特哥贝机场	牙买加	JA	蒙特哥贝	MBJ	-77.913338	18.503611	4.000000	None	None	GMT -5
690	MBS	KMBS	萨吉诺机场	MBS INTL	萨吉诺机场	美国	US	萨吉诺	MBS	-84.079636	43.532917	668.000000	None	None	GMT -5
691	MCN	KMCN	梅肯机场	MIDDLE GEORGIA REGIONAL	梅肯机场	美国	US	梅肯	MCN	-83.649208	32.692848	354.000000	None	None	GMT -5
692	MCO	KMCO	奥兰多机场	ORLANDO INTL	奥兰多机场	美国	US	奥兰多	MCO	-81.308998	28.429396	96.000000	None	None	GMT -5
693	MCT	OOMS	马斯喀特机场	MUSCAT INTL	马斯喀特机场	阿曼	OM	马斯喀特	MCT	58.281796	23.592857	48.000000	None	None	GMT +4
694	MDC	WAMM	美娜多机场	MANADO / SAM RATULANG	美娜多机场	印度尼西亚	ID	万鸦老	MDC	124.925003	1.545556	270.000000	None	None	GMT +8
695	MDE	SKRG	麦德林何塞?玛丽亚?科尔多瓦机场	RIONEGRO JOSE MARIA CORDOVA	麦德林机场	哥伦比亚	CO	麦德林	MDE	-75.423058	6.164444	7025.000000	None	None	GMT -5
696	MDG	ZYMD	牡丹江海浪机场	MUDANJIANG/HAILANG	海浪机场	中国	CN	牡丹江	MDG	129.570007	44.523335	885.000000	None	None	GMT +8
697	MDL	VYMD	曼德勒机场	MANDALAY	曼德勒机场	缅甸	MM	曼德勒	MDL	95.977455	21.701073	301.000000	None	None	GMT +6:30
698	MDW	KMDW	芝加哥中途机场	CHICAGO MIDWAY	中途机场	美国	US	芝加哥	MDW	-87.752419	41.785973	620.000000	None	None	GMT -6
699	MEC	SEMT	曼塔机场	MANTA-ELOY ALFARO	曼塔机场	厄瓜多尔	EC	曼塔	MEC	-80.678886	-0.946111	49.000000	None	None	GMT -5
700	MED	OEMA	穆罕默德?本?阿卜杜勒-阿齐兹亲王机场	MADINAH/PRINCE M BIN ABDULAZIZ	阿齐兹机场	沙特阿拉伯	SA	麦地那	MED	39.705593	24.552349	2151.000000	None	None	GMT +3
701	MEL	YMML	墨尔本机场	MELBOURNE INT	墨尔本机场	澳大利亚	AU	墨尔本	MEL	144.843338	-37.673332	434.000000	None	None	GMT +11
702	MEM	KMEM	孟菲斯机场	MEMPHIS INTL	孟菲斯机场	美国	US	孟菲斯	MEM	-89.976669	35.042416	341.000000	None	None	GMT -6
703	MEX	MMMX	胡阿雷兹机场	MEXICO CITY	胡阿雷兹机场	墨西哥	ME	墨西哥	MEX	-99.071976	19.436398	7316.000000	None	None	GMT -6
704	MFE	KMFE	麦卡伦机场	MC ALLEN MILLER INTL	麦卡伦机场	美国	US	麦卡伦	MFE	-98.238609	26.175833	107.000000	None	None	GMT -6
705	MFK	RCMT	北竿机场	MATSU	北竿机场	中国	CN	北竿	MFK	120.002777	26.224277	41.000000	None	None	GMT +8
706	MFM	VMMC	澳门国际机场	MACAU	澳门机场	中国	CN	澳门	MFM	113.591393	22.149445	20.000000	None	None	GMT +8
707	MFQ	DRRM	马拉迪机场	MARADI	马拉迪机场	尼日尔	NE	马拉迪	MFQ	7.133333	13.500000	1240.000000	None	None	GMT +1
708	MGM	KMGM	蒙哥马利机场	MONTGOMERY RGNL DANNELLY FLD	蒙哥马利机场	美国	US	蒙哥马利	MGM	-86.393974	32.300640	221.000000	None	None	GMT -6
709	MHD	OIMM	马什哈德机场	MASHHAD	马什哈德机场	伊朗	IR	马什哈德	MHD	59.645000	36.234165	3263.000000	None	None	GMT +3:30
710	MHG	EDFM	曼海姆市机场	MANNHEIM-CITY	曼海姆市机场	德国	DE	曼海姆	MHG	8.514264	49.472706	309.000000	None	None	GMT +1
711	MHT	KMHT	曼彻斯特波士顿地区机场	MANCHESTER-NEW HAMPSHIRE	波士顿地区机场	美国	US	曼彻斯特	MHT	-71.435753	42.932804	266.000000	None	None	GMT -5
712	MIA	KMIA	迈阿密机场	MIAMI INTL	迈阿密机场	美国	US	迈阿密	MIA	-80.290108	25.795361	9.000000	None	None	GMT -5
713	MID	MMMD	梅里达机场	MERIDA	梅里达机场	墨西哥	ME	梅里达	MID	-89.657692	20.937021	38.000000	None	None	GMT -6
714	MIG	ZUMY	绵阳南郊机场	MIANYANG	南郊机场	中国	CN	绵阳	MIG	104.739441	31.430000	1703.000000	None	None	GMT +8
715	MIR	DTMB	莫纳斯提尔机场	MONASTIR	莫纳斯机场	突尼斯	TU	莫纳斯提尔	MIR	10.754722	35.758057	9.000000	None	None	GMT +1
716	MKE	KMKE	密尔沃基诺若机场	GENERAL MITCHELL INTERNATIONAL	诺若机场	美国	US	密尔沃基	MKE	-87.896729	42.947212	723.000000	None	None	GMT -6
717	MKK	PHMK	霍奥莱胡阿机场	HOOLEHUA HAWAII	霍奥莱机场	美国	US	霍奥莱胡阿	MKK	-157.096252	21.152885	454.000000	None	None	GMT -10
718	MKY	KMKY	麦凯机场	MARCO ISLAND	麦凯机场	澳大利亚	AU	麦凯	MKY	149.183304	-21.166700	5.000000	None	None	None
719	MLA	LMML	马耳他机场	MALTA LUQA	马耳他机场	马耳他	ML	马耳他	MLA	14.477439	35.857540	300.000000	None	None	GMT +1
720	MLE	VRMM	马累机场	MALE INTL	马累机场	马尔代夫	MD	马累	MLE	73.529167	4.191667	6.000000	None	None	GMT +5
721	MLG	WARA	玛琅机场	MALANG/ABDUL RACHMAN SALEH	玛琅机场	印度尼西亚	ID	玛琅	MLG	112.711945	-7.929445	1715.000000	None	None	None
722	MLM	MMMM	莫雷利亚机场	MORELIA	莫雷利亚机场	墨西哥	ME	莫雷利亚	MLM	-101.025375	19.849871	6033.000000	None	None	GMT -6
723	MLW	GLMR	蒙罗维亚机场	MONROVIA SPRIGGS PAYNE	蒙罗维亚机场	利比里亚	LB	蒙罗维亚	MLW	-10.766828	6.284333	25.000000	None	None	GMT 0
724	MLX	LTAT	马拉蒂亚机场	MALATYA/ERHAC	马拉蒂亚机场	土耳其	TU	马拉蒂亚	MLX	38.083057	38.432220	2828.000000	None	None	GMT +2
725	MMB	RJCM	女满别机场	MEMANBETSU	女满别机场	日本	JP	女满别	MMB	144.164169	43.880554	109.000000	None	None	GMT +9
726	MMK	ULMM	摩尔曼斯科机场	MURMANSK	摩尔曼机场	俄罗斯	RU	摩尔曼斯科	MMK	32.746666	68.781670	266.000000	None	None	GMT +3
727	MNL	RPLL	马尼拉机场	MANILA-NINOY AQUINO INTL	马尼拉机场	菲律宾	PH	马尼拉	MNL	121.013855	14.509942	75.000000	None	None	GMT +8
728	MOB	KMOB	莫比尔机场	MOBILE REGIONAL	莫比尔机场	美国	US	莫比尔	MOB	-88.242836	30.691418	219.000000	None	None	GMT -6
729	MOQ	FMMV	穆龙达瓦机场	MORONDAVA	穆龙达瓦机场	马达加斯加	MD	穆龙达瓦	MOQ	44.317780	-20.284721	29.000000	None	None	GMT +3
730	MOZ	NTTM	莫雷阿机场	MOOREA TEMAE	莫雷阿机场	法属波利尼西亚	PY	莫雷阿	MOZ	-149.762222	-17.489445	16.000000	None	None	GMT -10
731	MPL	LFMT	蒙彼利埃地中海机场	MONTPELLIER MEDITERANEE	地中海机场	法国	FR	蒙彼利埃	MPL	3.961389	43.583332	17.000000	None	None	GMT +1
732	MPM	FQMA	马普托机场	MAPUTO	马普托机场	莫桑比克	MO	马普托	MPM	32.572639	-25.920834	144.000000	None	None	GMT +2
733	MQM	LTCR	马丁机场	MARDIN	马丁机场	美国	US	马丁	MQM	40.640591	37.232681	1729.000000	None	None	GMT +2
734	MQP	FAKN	克鲁格姆普马兰加国际机场机场	KRUGER MPUMALANGA INTL	马兰加场	南非	ZA	内尔斯普雷特	MQP	31.099277	-25.391582	2829.000000	None	None	GMT +2
735	MRS	LFML	马赛普罗旺斯机场	MARSEILLE PROVENCE	普罗旺斯机场	法国	FR	马赛	MRS	5.215000	43.436668	70.000000	None	None	GMT +1
736	MRU	FIMP	毛里求斯机场	SIR S RAMGOOLAM MAURITIUS	毛里求斯机场	毛里求斯	MU	毛里求斯	MRU	57.683056	-20.430000	183.000000	None	None	GMT +4
737	MSL	KMSL	阿拉巴马西北机场	NORTHWEST ALABAMA REGIONAL	阿拉巴马西北机场	美国	US	阿拉巴马	MSL	-87.610222	34.745304	551.000000	None	None	GMT -6
738	MSN	KMSN	麦迪逊机场	DANE COUNTY REGIONAL-TRUAX FLD	麦迪逊机场	美国	US	麦迪逊	MSN	-89.337509	43.139877	887.000000	None	None	GMT -6
739	MSO	KMSO	米苏拉机场	MISSOULA INTERNATIONAL	米苏拉机场	美国	US	米苏拉	MSO	-114.090553	46.916306	3206.000000	None	None	GMT -7
740	MSP	KMSP	明尼阿波利斯—圣保罗机场	MINNEAPOLIS-ST.PAUL INTL WOLD	明尼阿波利斯圣保罗圣保罗机场	美国	US	明尼阿波利斯	MSP	-93.221764	44.881954	841.000000	None	None	GMT -6
741	MSQ	UMMS	明斯克机场	MINSK 2	明斯克机场	白俄罗斯	BL	明斯克	MSQ	28.030722	53.882465	670.000000	None	None	GMT +3
742	MSS	KMSS	马塞纳机场	MASSENA INTL-RICHARDS FIELD	马塞纳机场	美国	US	马塞纳	MSS	-74.845558	44.935833	222.000000	None	None	GMT -5
743	MSU	FXMM	马塞卢机场	MASERU MOSHOESHOE	马塞卢机场	莱索托	LS	马塞卢	MSU	27.557495	-29.443661	5348.000000	None	None	GMT +2
744	MSY	KMSY	新奥尔良机场	LOUIS ARMSTRONG NEW ORLEANS IN	新奥尔良机场	美国	US	新奥尔良	MSY	-90.258026	29.993389	4.000000	None	None	GMT -6
745	MTN	KMTN	马丁州立机场	MARTIN STATE	马丁州立机场	美国	US	马里兰	MTN	-76.413780	39.325668	21.000000	None	None	GMT -5
746	MTY	MMMY	墨西哥蒙特雷机场	MONTERREY	蒙特雷机场	墨西哥	ME	蒙特雷	MTY	-100.106941	25.775858	1276.000000	None	None	GMT -6
747	MUC	EDDM	慕尼黑机场	MUNCHEN	慕尼黑机场	德国	DE	慕尼黑	MUC	11.786086	48.353783	1487.000000	None	None	GMT +1
748	MUR	WBGM	马鲁迪机场	MARUDI	马鲁迪机场	马拉西亚	MY	马鲁迪	MUR	114.321945	4.177500	103.000000	None	None	GMT +8
749	MVD	SUMU	蒙得维的亚机场	MONTEVIDEO/CARRASCO L BERISSO	蒙得维机场	乌拉圭	UR	蒙得维的亚	MVD	-56.028057	-34.833889	105.000000	None	None	GMT -2
750	MWH	KMWH	格兰特郡立机场	GRANT COUNTY INTERNATIONAL	格兰特机场	美国	US	Moses Lake	MWH	-119.319138	47.208584	1189.000000	None	None	GMT -8
751	MWX	RKJB	光州务安机场	MUAN INTL	光州机场	韩国	KO	光州	MWX	126.382774	34.991390	51.000000	None	None	GMT +9
752	MWZ	HTMW	姆万扎机场	MWANZA	姆万扎机场	坦桑尼亚	TZ	姆万扎	MWZ	32.931934	-2.444128	3763.000000	None	None	GMT +3
753	MXP	LIMC	米兰马尔本萨机场	MILAN MALPENSA	马尔本萨机场	意大利	IT	米兰	MXP	8.723056	45.630001	768.000000	None	None	GMT +1
754	MXZ	ZGMX	梅县长岗岌机场	MEIXIAN	长岗岌机场	中国	CN	梅县	MXZ	116.099167	24.265556	304.000000	None	None	GMT +8
755	MYJ	RJOM	日本松山机场	MATSUYAMA	日本松山机场	日本	JP	松山	MYJ	132.699722	33.827221	13.000000	None	None	GMT +9
756	MYR	KMYR	默特尔比奇机场	MYRTLE BEACH INTERNATIONAL	默特尔机场	美国	US	默特尔比奇	MYR	-78.928337	33.679749	25.000000	None	None	GMT -5
757	MYY	WBGR	美里机场	MIRI	美里机场	马来西亚	MY	美里	MYY	113.988365	4.325236	59.000000	None	None	GMT +8
758	MZG	RCQC	马公机场	MAGONG	马公机场	中国	CN	马公	MZG	119.628334	23.568611	103.000000	None	None	GMT +8
759	MZJ	KMZJ	皮纳尔飞机坟场机场	MARANA-PINAL AIRPARK	皮纳尔机场	美国	US	Pinal	MZJ	-111.325333	32.509834	1893.000000	None	None	GMT -7
760	NAG	VANP	索内格翁机场	DR BABA SAHEB AMBEDK/NAGPUR	索内格翁机场	印度	IN	那格浦尔	NAG	79.048279	21.091862	1033.000000	None	None	GMT +5:30
761	NAN	NFFN	南迪机场	NADI	南迪机场	肯尼亚	KE	南迪	NAN	177.443604	-17.756390	59.000000	None	None	GMT +13
762	NAO	ZUNC	南充高坪机场	NANCHONG	高坪机场	中国	CN	南充	NAO	106.162224	30.795279	1168.000000	None	None	GMT +8
763	NAP	LIRN	那不勒斯机场	NAPOLI / CAPODICHINO	那不勒斯机场	意大利	IT	那不勒斯	NAP	14.290833	40.884445	294.000000	None	None	GMT +1
764	NAS	MYNN	拿骚机场	LYNDEN PINDLING INT	拿骚机场	巴哈马	BH	拿骚	NAS	-77.466232	25.038958	16.000000	None	None	GMT -5
765	NAV	LTAZ	内夫谢希尔机场	NEVSEHIR/TUZKOY	谢希尔机场	土耳其	TU	内夫谢希尔	NAV	34.526669	38.775276	3087.000000	None	None	GMT +2
766	NAY	ZBNY	北京南苑机场	None	南苑机场	中国	CN	北京	NAY	116.386665	39.781113	115.000000	None	None	GMT +8
767	NBO	HKJK	内罗毕乔莫?肯雅塔机场	NAIROBI-KENYATTA	内罗毕机场	肯尼亚	KE	内罗毕	NBO	36.927776	-1.319242	5330.000000	None	None	GMT +3
768	NBS	ZYBS	长白山机场	BASHAN	长白山机场	中国	CN	长白山	NBS	127.601303	42.066612	2894.000000	None	None	None
769	NCE	LFMN	尼斯蓝色海岸机场	NICE COTE DAZUR	蓝色海岸机场	法国	FR	尼斯	NCE	7.215000	43.665279	12.000000	None	None	GMT +1
770	NCL	EGNT	纽卡斯尔机场	NEWCASTLE	纽卡斯尔机场	英国	GB	纽卡斯尔	NCL	-1.691667	55.037498	266.000000	None	None	GMT 0
771	NDG	ZYQQ	齐齐哈尔三家子机场	QIQIHAR / SANJIAZI	三家子机场	中国	CN	齐齐哈尔	NDG	123.918129	47.239628	477.000000	None	None	GMT +8
772	NDJ	FTTJ	恩贾梅纳机场	NDJAMENA/HASSAN DJAMOUS	恩贾梅纳机场	乍得	TC	恩贾梅纳	NDJ	15.024833	12.124944	968.000000	None	None	GMT +1
773	NGB	ZSNB	宁波栎社国际机场	NINGBO	栎社机场	中国	CN	宁波	NGB	121.463333	29.823334	13.000000	None	None	GMT +8
774	NGO	RJGG	名古屋中部/新特丽亚机场	CHUBU CENTRAIR	中部国际机场	日本	JP	名古屋	NGO	136.805283	34.858334	12.000000	None	None	GMT +9
775	NGQ	ZUAL	阿里昆莎机场	ALI	昆莎机场	中国	CN	阿里	NGQ	80.053329	32.099724	4274.000000	None	None	None
776	NGS	RJFU	长崎机场	NAGASAKI	长崎机场	日本	JP	长崎	NGS	129.913605	32.916946	8.000000	None	None	GMT +9
777	NHA	VVNT	芽庄机场	NHATRANG	芽庄机场	越南	VN	芽庄	NHA	109.192322	12.227467	20.000000	None	None	GMT +7
778	NIM	DRRN	尼亚美机场	NIAMEY DIORI HAMANI	尼亚美机场	尼日尔	NE	尼亚美	NIM	2.170278	13.481667	732.000000	None	None	GMT +1
779	NKC	GQNN	努瓦克肖特机场	NOUAKCHOTT	努瓦克机场	毛里塔尼亚	MR	努瓦克肖特	NKC	-15.950000	18.095556	7.000000	None	None	GMT 0
780	NKG	ZSNJ	南京禄口国际机场	NANJING LUKOU	禄口机场	中国	CN	南京	NKG	118.860001	31.740000	49.000000	None	None	GMT +8
781	NKG	ZSNJ	南京禄口国际机场	NANJING LUKOU	禄口机场	中国	CN	南京	NKG	118.877693	31.738880	49.000000	一号航站楼	T1	GMT +8
782	NKG	ZSNJ	南京禄口国际机场	NANJING LUKOU	禄口机场	中国	CN	南京	NKG	118.882706	31.736769	49.000000	二号航站楼	T2	GMT +8
783	NLA	FLND	恩多拉机场	NDOLA	恩多拉机场	赞比亚	ZM	恩多拉	NLA	28.665001	-12.995000	4167.000000	None	None	GMT +2
784	NLK	YSNF	诺福克岛机场	NORFOLK ISLAND	诺福克岛机场	澳大利亚	AU	诺福克岛	NLK	167.938736	-29.041624	371.000000	None	None	GMT +11:30
785	NLT	ZWNL	那拉提机场	NALATI	那拉提机场	中国	CN	那拉提	NLT	83.377777	43.431110	3072.000000	None	None	GMT +8
786	NNG	ZGNN	南宁吴圩国际机场	NANNING WUXU	吴圩机场	中国	CN	南宁	NNG	108.183334	22.616667	420.000000	None	None	GMT +8
787	NNY	ZHNY	南阳姜营机场	NANYANG	姜营机场	中国	CN	南阳	NNY	112.613052	32.979168	411.000000	None	None	GMT +8
788	NPE	NZNR	纳皮尔机场	NAPIER	纳皮尔机场	新西兰	NZ	纳皮尔	NPE	176.869995	-39.465832	6.000000	None	None	GMT +13
789	NRT	RJAA	东京成田机场	NARITA INTL.	成田机场	日本	JP	东京	NRT	140.385559	35.765278	135.000000	None	None	GMT +9
790	NSI	FKYS	雅温得西马兰机场	YAOUNDE NSIMALEN	西马兰机场	喀麦隆	CM	雅温得	NSI	11.552500	3.717325	2278.000000	None	None	GMT +1
791	NTG	ZSNT	南通兴东机场	NANTONG	兴东机场	中国	CN	南通	NTG	120.979446	32.069443	15.000000	None	None	GMT +8
792	NTL	YWLM	威廉斯敦机场	WILLIAMTOWN	威廉斯敦机场	澳大利亚	AU	纽卡斯尔	NTL	151.835007	-32.794998	31.000000	None	None	GMT +11
793	NUE	EDDN	纽伦堡机场	NURNBERG	纽伦堡机场	德国	DE	纽伦堡	NUE	11.078008	49.498699	1046.000000	None	None	GMT +1
794	NVA	SKNV	内瓦机场	NEIVA	内瓦机场	哥伦比亚	CO	内瓦	NVA	-75.294121	2.949886	1482.000000	None	None	GMT -5
795	NVI	UTSA	纳沃伊机场	NAVOI	纳沃伊机场	乌兹别克斯坦	UZ	纳沃伊	NVI	65.171669	40.116669	1140.000000	None	None	None
796	NVT	SBNF	纳韦甘蒂斯机场	NAVEGANTES-MINISTRO VICTOR	纳韦甘蒂机场	巴西	BR	纳韦甘蒂斯	NVT	-48.650833	-26.878611	18.000000	None	None	GMT -2
797	NWI	EGSH	诺维奇机场	NORWICH	诺维奇机场	英国	GB	诺维奇	NWI	1.282778	52.675835	117.000000	None	None	GMT 0
798	NYT	VYNT	内比都机场	NAYPYITAW	内比都机场	缅甸	MM	内比都	NYT	96.200996	19.623550	294.000000	None	None	None
799	NZH	ZBMZ	呼伦贝尔满洲里机场机场	MANZHOULI/XIJIAO	西郊机场	中国	CN	满洲里	NZH	117.333336	49.564999	2231.000000	None	None	GMT +8
800	OAK	KOAK	加州奥克兰机场	METROPOLITAN OAKLAND INTL	加州奥克兰机场	美国	US	奥克兰	OAK	-122.220718	37.721279	9.000000	None	None	GMT -8
801	OBO	RJCB	带广机场	OBIHIRO	带广机场	日本	JP	带广	OBO	143.217224	42.733334	490.000000	None	None	GMT +9
802	OFK	KOFK	诺福克机场	NORFOLK RGNL/KARL STEFAN MEM F	诺福克机场	美国	US	诺福克	OFK	-97.435112	41.985462	1573.000000	None	None	None
803	OHE	ZYMH	漠河古莲机场	MOHE	古莲机场	中国	CN	漠河	OHE	122.422218	52.916389	1854.000000	None	None	GMT +8
804	OIT	RJFO	大分机场	OITA	大分机场	日本	JP	大分	OIT	131.737228	33.479446	17.000000	None	None	GMT +9
805	OKA	ROAH	那霸机场	NAHA	那霸机场	日本	JP	冲绳	OKA	127.645836	26.195833	11.000000	None	None	GMT +9
806	OKJ	RJOB	冈山机场	OKAYAMA	冈山机场	日本	JP	冈山	OKJ	133.855270	34.756947	785.000000	None	None	GMT +9
807	OMS	UNOO	鄂木斯克机场	OMSK/TSENTRAINY	鄂木斯克机场	俄罗斯	RU	鄂木斯克	OMS	73.311668	54.966667	312.000000	None	None	GMT +6
808	ONT	KONT	洛杉矶安大略机场	ONTARIO INTERNATIONAL	安大略机场	美国	US	洛杉矶	ONT	-117.601196	34.056000	944.000000	None	None	GMT -8
809	OOL	YBCG	黄金海岸机场	GOLD COAST	黄金海岸机场	澳大利亚	AU	黄金海岸	OOL	153.504715	-28.164444	21.000000	None	None	GMT +10
810	ORD	KORD	芝加哥奥黑尔机场	CHICAGO OHARE INTL	奥黑尔机场	美国	US	芝加哥	ORD	-87.906670	41.981651	672.000000	None	None	GMT -6
811	ORF	KORF	诺福克弗吉尼亚机场	NORFOLK INTL	弗吉尼亚机场	美国	US	诺福克	ORF	-76.201225	36.894611	27.000000	None	None	GMT -5
812	ORN	DAOO	艾塞尼亚机场	ORAN/ES SENIA	艾塞尼亚机场	阿尔及利亚	DZ	奥兰	ORN	-0.611389	35.627220	299.000000	None	None	GMT +1
813	ORY	LFPO	巴黎－奥利机场	PARIS ORLY	奥利机场	法国	FR	巴黎	ORY	2.379445	48.723331	291.000000	None	None	GMT +1
814	OSF	UUMO	奥斯塔夫耶沃机场	OSTAFYEVO	奥斯塔机场	俄罗斯	RU	莫斯科	OSF	37.505001	55.508331	563.000000	None	None	None
815	OSL	ENGM	奥斯陆机场	OSLO GARDERMOEN	奥斯陆机场	挪威	NO	奥斯陆	OSL	11.083889	60.202778	681.000000	None	None	GMT +1
816	OSS	UAFO	奥什机场	OSH	奥什机场	吉尔吉斯斯坦	KG	奥什	OSS	72.793335	40.608334	2928.000000	None	None	GMT +6
817	OST	EBOS	奥斯坦德机场	OOSTENDE	奥斯坦德机场	比利时	BE	奥斯坦德	OST	2.862222	51.198891	13.000000	None	None	GMT +1
818	OTP	LROP	布加勒斯特奥托佩尼机场	BUCURESTI/HENRI COANDA	奥托佩尼机场	罗马尼亚	RO	布加勒斯特	OTP	26.085119	44.570992	314.000000	None	None	GMT +2
819	OUA	DFFD	瓦加杜古机场	OUAGADOUGOU	瓦加杜古机场	布基纳法索	BF	瓦加杜古	OUA	-1.511945	12.353611	1038.000000	None	None	GMT 0
820	OUL	EFOU	奥鲁机场	OULU	奥鲁机场	芬兰	FI	奥鲁	OUL	25.355556	64.929169	47.000000	None	None	GMT +2
821	OVB	UNNT	新西伯利亚机场	NOVOSIBIRSK/TOLMACHEVO	新西伯利亚机场	俄罗斯	RU	新西伯利亚	OVB	82.598335	55.033333	368.000000	None	None	GMT +6
822	PAD	EDLP	帕德博恩机场	PADERBORN LIPPSTAD	帕德博恩机场	德国	DE	帕德博恩	PAD	8.616317	51.614090	699.000000	None	None	GMT +1
823	PAE	KPAE	埃弗雷特潘恩机场	SNOHOMISH COUNTY PAINE FIELD	埃弗雷特机场	美国	US	埃弗里特	PAE	-122.281570	47.906986	606.000000	None	None	GMT -8
824	PAP	MTPP	太子港国际机场	PORT AU PRINCE	太子港机场	海地	HT	太子港国际	PAP	-72.292542	18.580050	122.000000	None	None	GMT -5
825	PBH	VQPR	帕罗机场	PARO BHUTAN	帕罗机场	不丹	BT	帕罗	PBH	89.424873	27.403463	7352.000000	None	None	GMT +6
826	PBI	KPBI	西棕榈滩机场	PALM BEACH INTL	西棕榈滩机场	美国	US	西棕榈滩	PBI	-80.095581	26.683167	20.000000	None	None	GMT -5
827	PBM	SMJP	帕拉马里博机场	PARAMARIBO JOHAN	帕拉马里机场	苏里南	SU	帕拉马里博	PBM	-55.200832	5.451389	59.000000	None	None	GMT -3
828	PDG	WIPT	达滨机场	PADANG MINANGKABAU	达滨机场	印度尼西亚	ID	巴东	PDG	100.286392	-0.788333	18.000000	None	None	GMT +7
829	PEI	SKPE	佩雷拉机场	PEREIRA	佩雷拉机场	哥伦比亚	CO	佩雷拉	PEI	-75.738152	4.813103	4417.000000	None	None	GMT -5
830	PEK	ZBAA	北京首都国际机场	BEIJING-CAPITAL	首都机场	中国	CN	北京	PEK	116.598335	40.073334	115.000000	None	None	GMT +8
831	PEK	ZBAA	北京首都国际机场	BEIJING-CAPITAL	首都机场	中国	CN	北京	PEK	116.594818	40.085320	115.000000	一号航站楼	T1	GMT +8
832	PEK	ZBAA	北京首都国际机场	BEIJING-CAPITAL	首都机场	中国	CN	北京	PEK	116.622078	40.061035	115.000000	三号航站楼	T3	GMT +8
833	PEK	ZBAA	北京首都国际机场	BEIJING-CAPITAL	首都机场	中国	CN	北京	PEK	116.599426	40.085449	115.000000	二号航站楼	T2	GMT +8
834	PEN	WMKP	槟城国际机场	PENANG	槟城机场	马来西亚	MY	槟城	PEN	100.276665	5.297222	11.000000	None	None	GMT +8
835	PER	YPPH	珀斯机场	PERTH	珀斯机场	澳大利亚	AU	珀斯	PER	115.966942	-31.940277	67.000000	None	None	GMT +8
836	PEW	OPPS	白沙瓦机场	PESHAWAR	白沙瓦机场	巴基斯坦	PA	白沙瓦	PEW	71.514580	33.993916	1211.000000	None	None	GMT +5
837	PHE	YPPD	黑德兰港机场	PORT HEDLAND	黑德兰港机场	澳大利亚	AU	黑德兰港	PHE	118.626663	-20.378056	33.000000	None	None	GMT +8
838	PHL	KPHL	费城机场	PHILADELPHIA INTL	费城机场	美国	US	费城	PHL	-75.240868	39.872250	36.000000	None	None	GMT -5
839	PHS	VTPP	彭世洛机场	PHITSANULOK	彭世洛机场	泰国	TH	彭世洛	PHS	100.279167	16.783056	145.000000	None	None	GMT +7
840	PHX	KPHX	菲尼克斯天港机场	PHOENIX SKY HARBOUR INTL	天港机场	美国	US	菲尼克斯	PHX	-112.011581	33.434277	1135.000000	None	None	GMT -7
841	PIF	RCDC	屏东机场	PINGTUNG TAIWAN	屏东机场	中国	CN	屏东	PIF	120.461670	22.673332	78.000000	None	None	None
842	PIK	EGPK	普雷斯蒂克机场	PRESTWICK	普雷斯蒂机场	英国	GB	格拉斯哥	PIK	-4.594445	55.509445	65.000000	None	None	GMT 0
843	PIT	KPIT	匹兹堡机场	PITTSBURGH INTERNATIONAL	匹兹堡机场	美国	US	匹兹堡	PIT	-80.232864	40.491470	1203.000000	None	None	GMT -5
844	PIU	SPUR	皮乌拉机场	CAPITAN CONCHA-PIURA	皮乌拉机场	秘鲁	PE	皮乌拉	PIU	-80.616386	-5.205833	174.000000	None	None	GMT -5
